question	103.1
quite	75.23
questions	73.03
quality	66.04
quickly	43.20
quick	20.17
queen	20.12
quiet	19.30
q	17.81
quoted	14.83
quantity	14.75
que	14.23
quarter	14.13
qualities	12.75
quietly	10.33
qualified	9.961
query	8.760
quantitative	8.474
quarters	8.378
Quarterly	8.221
quantities	7.758
quantum	7.726
qualitative	7.420
quest	6.479
questioned	6.156
qui	5.859
quit	5.504
questioning	5.453
quote	5.406
questionnaire	4.546
quasi	4.224
qualifications	4.197
Q.	4.152
quotation	4.038
qualify	4.038
Quebec	3.861
quotes	3.709
queries	3.639
quo	3.493
queer	3.172
quotations	3.150
queue	2.839
qualification	2.736
questionable	2.724
quoting	2.377
quarrel	2.364
quota	2.046
quartz	1.983
queens	1.939
Quinn	1.903
questionnaires	1.845
Qur'an	1.829
qualifying	1.821
Qaeda	1.761
quod	1.713
quicker	1.661
quotas	1.595
quilt	1.488
Queensland	1.472
quantify	1.438
quadratic	1.427
quantification	1.371
Quaker	1.364
quarry	1.353
qi	1.326
quadrant	1.287
quiz	1.286
Qing	1.241
quaint	1.220
qua	1.202
quartet	1.149
qualitatively	1.114
quantified	1.099
QoS	1.093
Quincy	1.044
Quakers	0.9846
qualifies	0.9715
quivering	0.9395
quarrels	0.9305
Quentin	0.9280
qu'il	0.9202
Quran	0.8997
quitting	0.8798
quaternary	0.8738
quart	0.8476
quantitatively	0.8386
quid	0.7983
Quixote	0.7792
queried	0.7770
quarantine	0.7363
quotient	0.7340
quorum	0.7218
queues	0.7200
quae	0.7149
quickened	0.7032
quieter	0.6901
q.v.	0.6798
Qumran	0.6699
quay	0.6665
quam	0.6616
quiver	0.6483
quail	0.6375
quantization	0.6361
Quine	0.6355
quintessential	0.5946
quarterback	0.5922
quenching	0.5683
quark	0.5682
quill	0.5596
quantifying	0.5562
quicken	0.5488
quartermaster	0.5434
quilts	0.5430
QuickTime	0.5314
quench	0.5298
QT	0.5208
quenched	0.5173
quivered	0.5120
quad	0.5017
quia	0.5017
QRS	0.5005
queuing	0.4998
quitted	0.4988
QC	0.4876
Quezon	0.4874
quickest	0.4869
quartered	0.4855
quell	0.4779
quarries	0.4654
qu	0.4619
quieted	0.4593
Qin	0.4533
quiescent	0.4504
Q2	0.4431
QA	0.4409
quelques	0.4334
querying	0.4268
quantifiable	0.4174
Qatar	0.4174
quizzes	0.4146
quarks	0.4088
qualms	0.3963
quake	0.3962
