in	7920
is	3921
it	2712
I	2293
if	800.1
its	589.3
into	578.6
information	194.9
important	168.6
international	102.9
including	102.1
individual	99.94
interest	97.57
itself	96.50
idea	78.62
include	77.78
II	73.87
issues	72.84
instead	66.22
increase	65.32
indeed	64.92
issue	60.52
image	60.15
influence	57.84
involved	57.61
income	57.06
increased	56.64
individuals	52.18
industry	50.63
inside	50.53
ideas	49.34
included	47.44
impact	45.80
India	44.95
importance	44.17
Indian	43.56
identity	43.55
immediately	41.17
independent	40.88
instance	40.84
introduction	40.68
internal	39.08
interests	38.66
i.e.	36.75
initial	36.21
institutions	36.08
investment	35.53
Internet	35.32
I.	34.94
includes	34.23
island	34.11
images	34.10
increasing	34.09
III	33.21
identified	31.58
industrial	31.54
identify	30.18
interesting	29.96
Institute	29.88
index	29.81
items	28.78
introduced	28.25
interpretation	28.15
impossible	27.47
intended	27.40
Inc.	26.70
Ibid	26.45
insurance	26.38
interaction	25.60
interested	25.50
interview	25.20
increases	24.92
improve	24.61
input	24.39
intelligence	24.31
Israel	24.28
iron	24.22
in.	24.02
IV	23.56
indicate	23.43
intellectual	23.13
increasingly	22.26
ill	21.91
indicated	21.91
immediate	21.82
inner	21.58
ideal	21.33
implementation	21.30
ice	20.93
involves	20.91
independence	20.47
imagine	20.11
injury	19.63
integration	19.52
indicates	19.22
intervention	19.16
item	19.10
Indians	19.01
identification	18.76
investigation	18.70
improvement	18.53
implications	18.52
interface	18.34
institution	18.27
Italy	17.73
improved	17.66
Irish	17.51
informed	17.41
Italian	17.33
infection	16.82
involving	16.73
instruction	16.65
issued	16.47
institutional	16.45
involvement	16.42
Ireland	16.35
interactions	16.17
instrument	15.87
integrated	15.71
illness	15.69
instructions	15.68
initially	15.34
intensity	15.31
involve	15.31
induced	15.24
instruments	15.19
imagination	14.54
industries	14.40
islands	14.40
influenced	14.13
il	13.77
id	13.65
illustrated	13.60
intention	13.38
interior	13.29
instances	13.09
incident	13.01
impression	12.66
Islamic	12.46
identical	12.33
isolated	12.31
intense	12.23
imperial	12.14
imposed	12.03
Islam	12.02
invited	11.73
indigenous	11.60
inquiry	11.58
inches	11.54
implies	11.50
innovation	11.43
interviews	11.22
influences	11.14
Iraq	11.12
inch	11.05
IP	10.86
inspired	10.86
inventory	10.84
ideology	10.75
infrastructure	10.69
infant	10.66
identifying	10.55
implemented	10.52
interpreted	10.46
integrity	10.42
interval	10.37
introduce	10.31
instant	10.24
intent	10.22
insisted	10.06
immigrants	9.985
improving	9.966
implement	9.965
investors	9.924
insight	9.886
imaging	9.783
initiative	9.712
inter	9.687
ignored	9.676
int	9.604
informal	9.580
immigration	9.507
illustrate	9.324
innocent	9.266
investments	9.228
import	9.205
illegal	9.155
inhabitants	9.148
imagined	9.114
indicating	9.080
interventions	8.907
infinite	8.897
invasion	8.872
inherent	8.830
intermediate	8.744
inflation	8.728
incorporated	8.707
incidence	8.705
injuries	8.655
immune	8.631
intelligent	8.591
indirect	8.562
ideological	8.560
im	8.559
Illinois	8.546
isolation	8.525
illustrates	8.433
improvements	8.426
installed	8.175
ion	8.168
inevitable	8.087
ignore	8.064
illustration	8.062
identities	8.042
infants	7.964
insert	7.931
indicators	7.899
implied	7.890
intimate	7.858
initiated	7.847
intensive	7.713
influential	7.701
inspection	7.685
inferior	7.676
invisible	7.667
investigations	7.600
ISBN	7.590
initiatives	7.544
indication	7.539
investigate	7.526
interference	7.523
interpret	7.489
integral	7.480
intervals	7.384
inadequate	7.280
infections	7.271
inclusion	7.261
interpretations	7.149
Iran	7.146
ignorance	7.135
inspiration	7.039
installation	7.003
insights	6.996
inform	6.940
injection	6.912
intentions	6.911
inequality	6.893
invention	6.857
independently	6.843
inevitably	6.809
implicit	6.748
injured	6.743
investigated	6.659
Israeli	6.515
implementing	6.512
impressed	6.476
inclined	6.463
inputs	6.443
inability	6.392
intake	6.355
ing	6.353
impacts	6.330
interrupted	6.323
impressive	6.321
imply	6.311
interact	6.297
IEEE	6.292
inheritance	6.266
invest	6.261
incentives	6.259
ix	6.245
impulse	6.232
Indonesia	6.168
impose	6.167
interactive	6.148
inherited	6.088
intrinsic	6.073
insulin	6.056
ions	6.002
infantry	5.999
Indiana	5.995
importantly	5.970
imports	5.968
innovative	5.962
infected	5.952
instantly	5.947
introducing	5.912
immense	5.818
invitation	5.774
inserted	5.748
indicator	5.741
ideals	5.739
identifies	5.666
illustrations	5.663
immigrant	5.626
induction	5.568
imagery	5.527
incidents	5.504
imported	5.502
ingredients	5.460
invented	5.389
icon	5.383
intact	5.346
incentive	5.341
instrumental	5.328
incomplete	5.326
insufficient	5.325
instructed	5.293
interpersonal	5.286
inn	5.264
install	5.261
illusion	5.256
induce	5.241
inflammatory	5.229
invested	5.200
insects	5.194
incorporate	5.132
interfere	5.092
indirectly	5.018
irrigation	4.990
incorrect	4.908
impaired	4.906
imaginary	4.901
inappropriate	4.900
insist	4.891
invite	4.880
ins	4.873
ignorant	4.787
instability	4.777
interviewed	4.777
intellect	4.777
intend	4.775
initiation	4.761
individually	4.757
interfaces	4.739
Isaac	4.730
irregular	4.709
impairment	4.631
imperative	4.580
indications	4.565
inference	4.514
instructor	4.499
interpreting	4.460
inflammation	4.439
investor	4.436
invariably	4.416
implication	4.404
integrate	4.398
instinct	4.382
Ian	4.362
Iowa	4.354
inhibition	4.352
incredible	4.339
ink	4.329
inconsistent	4.314
innovations	4.310
Interestingly	4.302
intercourse	4.286
intellectuals	4.285
integer	4.266
irrelevant	4.264
injustice	4.257
IRS	4.199
intimacy	4.181
immunity	4.175
incurred	4.172
impressions	4.160
instructional	4.144
inspector	4.124
irony	4.108
ignoring	4.074
insertion	4.031
initiate	4.011
infectious	3.951
investigators	3.949
ironically	3.921
idle	3.921
innocence	3.896
introduces	3.891
imposing	3.880
ist	3.855
intuition	3.855
ir	3.837
incorporation	3.837
investing	3.811
imprisonment	3.783
indifference	3.783
inclusive	3.780
imitation	3.759
intersection	3.752
investigating	3.737
incapable	3.719
integrating	3.670
insect	3.659
inward	3.620
Iraqi	3.567
imperialism	3.541
incomes	3.520
IMF	3.509
IRA	3.478
inverse	3.476
intentional	3.440
ideally	3.406
implicitly	3.400
inland	3.383
inscription	3.357
inhibitors	3.357
indifferent	3.343
indispensable	3.343
Isaiah	3.342
ibid.	3.332
interim	3.328
invoked	3.287
IBM	3.274
ISO	3.266
intentionally	3.226
incoming	3.212
intra	3.201
introductory	3.163
intuitive	3.160
influencing	3.158
imperfect	3.153
inherently	3.149
impulses	3.142
indices	3.135
insofar	3.112
internally	3.109
imaginative	3.092
incorporating	3.087
intestinal	3.051
ineffective	3.040
insists	3.012
inclination	2.998
improves	2.995
insistence	2.961
intervene	2.960
ibn	2.948
issuing	2.925
insured	2.924
ironic	2.912
inviting	2.897
indicative	2.879
imprisoned	2.875
Indies	2.873
irrational	2.854
invalid	2.848
inquired	2.838
inmates	2.831
interacting	2.829
innate	2.820
inquiries	2.819
insignificant	2.812
interpreter	2.807
interstate	2.807
individualism	2.796
infancy	2.783
incompatible	2.775
inspire	2.756
insult	2.742
infrared	2.740
inequalities	2.737
invasive	2.719
ideologies	2.712
instincts	2.709
intravenous	2.707
improper	2.700
infusion	2.695
inhibit	2.685
internationally	2.684
illnesses	2.680
infinitely	2.675
incremental	2.659
Iranian	2.648
illumination	2.627
intensely	2.620
imminent	2.617
implements	2.599
inhabited	2.595
interpretive	2.595
Indonesian	2.589
installing	2.587
injected	2.581
impatient	2.569
individuality	2.561
invaluable	2.557
institutes	2.557
interrupt	2.551
ivory	2.543
invaded	2.542
indebted	2.541
instituted	2.539
irritation	2.520
invoke	2.502
Ivan	2.501
immortal	2.494
ie	2.491
inflicted	2.488
ia	2.478
icons	2.472
inscriptions	2.470
Ithaca	2.463
intensified	2.463
imagining	2.462
inscribed	2.453
insane	2.435
intrusion	2.406
imposition	2.405
inexpensive	2.398
inhibitor	2.395
investigator	2.390
illuminated	2.371
intimately	2.370
indexes	2.362
iris	2.355
incredibly	2.350
injunction	2.347
implicated	2.346
involuntary	2.339
industrialization	2.332
instructors	2.323
infringement	2.322
inversion	2.319
irrespective	2.317
impress	2.304
inquire	2.299
infarction	2.292
immortality	2.283
infer	2.282
intriguing	2.273
inferred	2.267
interdisciplinary	2.237
Irving	2.230
isolate	2.229
inferences	2.221
intervening	2.214
interviewing	2.208
intricate	2.208
identifiable	2.205
incarnation	2.199
implying	2.199
innumerable	2.199
Italians	2.197
interviewer	2.196
instruct	2.194
inspiring	2.193
impossibility	2.180
insisting	2.179
intermittent	2.175
inspect	2.174
intracellular	2.170
incorporates	2.166
indoor	2.162
impedance	2.159
inorganic	2.141
ingredient	2.141
incision	2.139
issuer	2.133
impetus	2.132
indignation	2.116
impending	2.111
interdependence	2.104
intestine	2.098
info	2.096
idealism	2.095
inverted	2.095
inlet	2.094
Isabel	2.092
intends	2.088
implant	2.085
interruption	2.074
ionic	2.064
informs	2.063
informative	2.059
imbalance	2.052
informing	2.048
inventions	2.047
incumbent	2.045
induces	2.033
intangible	2.029
